UUID_FAMILY;ORIGGPCD;ORIGGPFR;UUID_INGREDIENT;ORIGFDCD;UUID_CONTENT;LANG;ORIGFDNM
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;C132E2CF-0B68-4934-9975-A19B1261A36B;6255;BF60AEB7-350E-4630-8604-B4FBC85365E9;fr_FR;Buf, steak haché 15% MG, cuit
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;A43FE8E1-EE35-4DE1-BD72-4AF0EE8DBC49;6256;C093E318-7FCF-4D46-9A67-ACB368328771;fr_FR;Buf, steak haché 20% MG, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;AF581430-28CE-4C02-ACF5-2D39DC0AD111;6257;38F23939-BFD0-4F84-8505-C3284A3C347F;fr_FR;Buf, steak haché 20% MG, cuit
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;0D44A257-DD08-44CB-9871-23B9416FEBD9;6260;B1C29D77-41B3-43DF-AC54-77716220623E;fr_FR;Haché à base de buf ou Préparation de viande hachée de boeuf, 15% MG, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;DD6D1314-7CB4-463C-A3CB-100CEC111E4A;6270;1A47E59B-BBB7-41B1-98FE-5BDEB0FE6A74;fr_FR;Boeuf, paleron, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;4FE1E33B-FBA3-4C56-821D-D18913A158E8;6271;564B8052-08E9-4845-A89C-0B4F54920176;fr_FR;Boeuf, paleron, braisé ou bouilli
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;356483A1-ACCE-47AE-B990-3721A6DA93EA;6310;48884AD7-A297-4193-AE54-DAC11B5B10CD;fr_FR;Boeuf, queue, bouillie/cuite à l'eau
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;696EAF0D-2D4C-4BCA-9097-24BA12AD8181;6400;AB52DCA9-46A2-484F-B0DE-490C4289D76E;fr_FR;Corned beef
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;FC44214E-EE33-4A3A-B407-CE1403A32B82;6510;20DECAA4-037C-46BE-82BD-BC31C7BC3B33;fr_FR;Veau, côte, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;8A8F6929-7F4F-400A-853D-D5FE0CDF75B5;6511;9820439A-C263-4B7B-BC89-DE9F91F0A48C;fr_FR;Veau, côte, grillée/poêlée
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;CC09C63F-F798-49D8-BB8B-4B977A32233B;6512;B00F5887-C753-451A-A096-3690508BA3E5;fr_FR;Veau, carré, sauté/poêlé
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;71B942FB-3661-49C5-BAD7-719B32F692CF;6513;C6364E1F-A03D-4937-94EC-63E3746EE895;fr_FR;Veau, carré, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;9AA3BD51-03B4-4952-A301-EDBA1DAD31DF;6520;A07F17B8-54AA-4C25-9FEB-32DF471DF484;fr_FR;Veau, escalope, cuite
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;1BE45C96-A82A-414E-BD3D-5314C6954171;6521;720742FF-2598-4438-858C-CEDF76325135;fr_FR;Veau, escalope, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;CAF37F57-E7B6-4E56-842E-88E0B5738B8B;6522;D7335C54-6D28-4765-BF09-41EF99F20AE0;fr_FR;Veau, noix, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;FED6B2DE-622A-4C05-8874-203A70155458;6523;591CE25A-BFB4-40BE-BFFF-B23748E228AA;fr_FR;Veau, noix, grillée/poêlée
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;30AA2C45-8F05-4479-8137-5E6D088F8015;6524;87078F18-1DC5-4F25-924C-26D9E6D0C868;fr_FR;Veau, noix, rôtie
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;71A6B901-9EBD-4B84-A6B6-DCEA866EDAAE;6530;55C0B6AA-752E-4A7D-A6C2-1EEF55589640;fr_FR;Veau, filet, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;A4CFC5F2-33DD-4024-97A3-94475D9FCB4B;6531;FA4826EF-5200-41A6-B007-2E472E501E6E;fr_FR;Veau, filet, rôti/cuit au four
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;ACA57A13-2826-47C5-BFD0-31D4DF1E8EF4;6535;7AB96AB1-29D4-4F98-A691-EFB735089BD8;fr_FR;Veau, steak haché 20% MG, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;394AFB84-8A16-4BD9-92E5-0E11F4CB314B;6536;E00C4F26-F8D3-45AB-9459-CC298924B64C;fr_FR;Veau, steak haché 15% MG, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;169DA763-86D5-4211-83BB-E9EB40E0F006;6540;2D1E4A02-7469-46F2-BD94-14D1DA5825EC;fr_FR;Veau, poitrine, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;6606C77E-3F1B-4BB0-9B9F-9D1CA861813A;6550;58EBF8C5-26CF-4589-B279-1EB95E9C538E;fr_FR;Veau, rôti, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;E114FEEF-C785-42D7-BEA8-3DC256D9457F;6551;F3214B35-2AAA-4D80-9A2D-F471E50BB6B1;fr_FR;Veau, rôti, cuit
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;9A2E19A9-B2B1-45D7-B344-08885C67E382;6560;6D42066D-5170-4291-8B08-6B3664729169;fr_FR;Veau, épaule, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;6D317E8D-1BD0-47F4-9AEA-452F37B956CE;6562;4EF7D253-EC79-4816-AD9F-567C8DF8BAE6;fr_FR;Veau, épaule, grillée/poêlée
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;91F6764A-A69C-470A-AA01-24C85E828138;6563;86C33471-78FC-49E1-9BDF-D3A992371DAB;fr_FR;Veau, épaule, braisée ou bouillie
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;A5DC6E27-3562-4A1C-957C-D94D78A85787;6580;C0B35B06-1439-407E-9707-B954C2F33B31;fr_FR;Veau, pied, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;CA9FE3A2-9F0E-45A5-BDC9-B969CF0ABD60;6581;703438B9-6F59-4FC4-83E2-0CA218479C33;fr_FR;Veau, jarret, braisé ou bouilli
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;86BC4822-D29C-4F35-BAA8-41D4B8C6FBB2;6582;D2E00980-1F06-4939-914E-675EB75653F1;fr_FR;Veau, tête, bouillie/cuite à l'eau
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;08A5139B-6715-4EC1-8A0E-CAADA36BEA69;6583;BCDDFBC0-CFE7-49F8-AD77-EFF538FF793C;fr_FR;Veau, jarret, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;C89522BE-D4B9-4974-8645-966450CABC58;6590;5357612E-915C-4F5F-A20C-7B5420EFFAC2;fr_FR;Veau, collier, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;B6B427D4-E9FE-4FFE-B79C-1E64641A7FAF;6591;33F5F51A-2791-49F3-8BA7-53A6FCF75A03;fr_FR;Veau, collier, braisé ou bouilli
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;8BD9D133-66AF-4DA1-8B2B-593705653FEC;6900;10241981-FE18-4E65-9EAA-740C9FF157B0;fr_FR;Cheval, viande, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;38BC48C3-E83E-443D-B22F-758C8B12CE26;6901;F78C8767-E6E4-4313-9339-141A97E56CD6;fr_FR;Cheval, steak, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;80090C39-E85B-445D-9BD8-82329C3066C7;6902;C7802E97-D3BC-4C7B-9A55-D588196C1BE7;fr_FR;Cheval, viande, rôtie/cuite au four
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;C07C2479-3FB2-49DD-AFEA-2A87B9A09068;6903;32DC8C21-90FE-4DA7-B346-4FBA7EF43D3B;fr_FR;Cheval, tende de tranche, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;B560C266-3E5F-4ED2-B8F5-0D534CACF490;6904;5A2DE2BF-A720-47BE-91BF-676C915EC903;fr_FR;Cheval, faux-filet, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;2175921A-4B81-43C5-81FD-E2985388ED1E;6905;E0EC13FC-19E7-486F-B915-CE7190DEDA27;fr_FR;Cheval, entrecôte, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;BE17F273-0E72-4775-9DB7-F06B1DDA9448;6906;1F2F2DF3-4237-4B99-B19D-7570C24AF79C;fr_FR;Cheval, tende de tranche, grillée/poêlée
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;253FB269-93AC-411F-B740-90232F20905D;6907;1897F5DC-B439-4EC0-9D03-651EFDB96D7D;fr_FR;Cheval, faux-filet, grillé/poêlé
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;EC799C46-E874-4600-9408-C363CD6D1DBB;6908;E44A3964-FF10-409F-A9E2-2BFD61E0B02B;fr_FR;Cheval, entrecôte, grillée/poêlée
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;ED8141D6-ACE9-436B-884D-73EBD7756E16;6909;BCDBAD38-44C8-4213-A6F7-4A0C6FE16468;fr_FR;Cheval, faux-filet, rôti/cuit au four
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;6451D15D-FC8C-4CC8-9DF5-230A8CB324A4;6910;FE143D01-A14F-415A-A6B4-C69C3220D8F0;fr_FR;Cheval, tende de tranche, rôtie/cuite au four
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;ECB03307-2081-4E76-9D0B-A4E07CF53FC4;14000;B498BE90-EEFE-416D-A941-76D2C5E3FD71;fr_FR;Chevreuil, rôti/cuit au four
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;C3458576-9D1B-4D83-B381-98D5239D068A;14002;AD715103-A0D2-4A34-AE68-A23159C69D17;fr_FR;Sanglier, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;FF230173-E9CD-4F4F-93DF-83FB2B7D7BEA;14003;148E97E8-DFA5-462B-B10C-E7B60C98C610;fr_FR;Sanglier, rôti/cuit au four
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;B8719F48-4DAB-4403-8C98-AA44460F909A;14004;B6B58222-2D9D-4279-BEF0-C57BAFC5C6D7;fr_FR;Lièvre, viande crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;847C7CA1-0BBC-481A-8A7C-0C385DF743A5;14005;D7BBB210-6A86-4B22-8A0B-23C188516186;fr_FR;Chevreuil, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;261FC96C-3FC9-4986-894E-40128FF56720;14006;93940DB0-F327-46A5-94F9-58560B09F4A5;fr_FR;Cerf, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;1F42E3DD-10E4-4615-94AF-607C156DA107;14007;7053E1A3-25D5-45F8-9FEA-54451196F96F;fr_FR;Cerf, rôti/cuit au four
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;F1C791CD-A96F-4065-B6DF-BF4D768F6FEF;21001;90738CD6-DCFF-4555-A774-62080C7ECF4E;fr_FR;Mouton, viande, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;62BCF6CB-66FF-4605-A383-3962D06EE296;21003;1F6A0BC4-16EB-4F9A-90A8-CFD30EAD54FE;fr_FR;Mouton, épaule, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;EDB553B2-1AAD-47A9-B84D-D83BDADE9E8E;21004;DA8BA5F2-C6BF-4F8F-9C3D-A5B8DCC17558;fr_FR;Mouton, pied, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;C180B094-F416-4594-8907-EBA0F9F7C1AF;21005;3043D019-2E89-4C6E-92F9-E70334A9BDAF;fr_FR;Mouton, tête, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;14A52222-407F-4384-BFFC-39793632550D;21006;3674811B-725B-4C59-8257-675A9036424B;fr_FR;Mouton, gigot, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;745AFF94-9B62-4B01-B723-0054E7749FF3;21500;F7592300-8EA4-4F7C-926F-4B82F03BA0C2;fr_FR;Agneau, côtelette, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;626EBEA0-797A-42EC-9B39-3E80024B73AC;21501;CC41ACC2-AC67-4DEA-AE46-52097F4DE08D;fr_FR;Agneau, côtelette, grillée
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;E1D542DF-12B0-41D6-91B6-FB2B5CC158B1;21502;5D5092CE-9CF6-4D57-9A01-10DBBDCBA98A;fr_FR;Agneau, gigot, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;683A3C0D-56DC-4014-A3B5-1E69CA6A3266;21503;389AD94C-DBF4-4013-82B1-F3CC5625A8C1;fr_FR;Agneau, gigot, rôti/cuit au four
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;C15C8011-B9AF-4F26-9C9D-304C1F799152;21504;102340B8-F815-4A1B-B87B-2085A228FEAA;fr_FR;Agneau, épaule, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;BCB38F66-A8C8-4596-B780-406EAFC7EE56;21505;F198487E-A1EE-421E-89AD-C95BA35F6063;fr_FR;Agneau, épaule, maigre, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;F8CE8A3B-AE17-4B4F-9C73-474DFA48DD60;21506;27E9B5E4-CC68-4A82-826A-885BB2D36296;fr_FR;Agneau, épaule, rôtie/cuite au four
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;A5E469EF-9BCB-4AFD-A702-1F8442AD5F23;21507;15508611-85F2-40A8-826B-5E4F8158D3EB;fr_FR;Agneau, épaule, maigre, rôtie/cuite au four
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;7680F013-12BC-402C-B69F-A17B4F3AEA3A;21508;AC4C03BB-A8C6-40FC-B645-B4FA70B6C76B;fr_FR;Agneau, collier, braisé ou bouilli
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;B4615244-4549-4A5B-9151-5269FE5116BA;21509;0F5063EF-77B2-42F9-8763-5645696860FA;fr_FR;Agneau, côte filet, grillée/poêlée
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;C47B32DB-62FB-453C-AB7E-513BCF96675A;21512;8CEA3EAC-E5E0-437E-898E-E5BDE93A00C9;fr_FR;Agneau, côte première, grillée/poêlée
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;5D23C591-70CD-4823-86DB-F54831238129;21513;F9E817FA-4F34-4870-AE78-A3334142F63C;fr_FR;Agneau, selle, partie maigre, rôtie/cuite au four
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;83351376-FE73-4928-BE08-EBDD73BF653E;21514;43B4A567-5D57-43C3-8FB6-B96FA57B01B3;fr_FR;Agneau, collier, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;F5A040C2-FFC4-49E2-89FF-67AC3EDBF781;21515;620ECBB0-CFB7-4FCF-9592-C7A55A80F871;fr_FR;Agneau, selle, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;BD46D01D-D015-4CDE-A579-D03606C6C506;21516;9FE391B2-F2C5-4B6B-AEDA-2FFF26971571;fr_FR;Agneau, côte filet, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;C882AF9F-8B9E-455D-9941-2D667F88809B;21517;C6D4B39F-A05D-4FBE-848D-CD266258D0E9;fr_FR;Agneau, côte première, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;32B61C9D-B3F7-4B96-BFEC-C6682B59271E;21518;03D4D3B9-7AAB-4233-BDF3-7104001EFB6F;fr_FR;Agneau, gigot, grillé/poêlé
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;74E77599-7F20-429F-A57B-901FE848F994;21519;39829A02-6FFD-4CBA-AF89-E41D74DB7393;fr_FR;Agneau, gigot, braisé
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;DBAD1BB1-8AFB-456D-BF5C-6C2457647629;21520;8A13D1B5-1DC8-4139-B83C-38CAA7E39B1D;fr_FR;Agneau, selle, partie maigre, grillée/poêlée
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;309D847E-F79D-4203-A274-A61F0194A1AD;21800;2E6BD11B-B63E-4DC0-9A24-5E1E4DBFB517;fr_FR;Chevreau, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;4DF9B1EE-676C-47A3-BBA0-B89D32D702C6;21801;C4BA6CD1-C2E3-4194-ADF5-097E20333ABB;fr_FR;Chevreau, cuit
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;92DF27F0-4375-40EE-AA94-6CA0D802D5F5;28001;CE1F4932-0633-468D-A589-33B7B0F8EE01;fr_FR;Porc, épaule, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;B0391DF2-7E8B-4B74-A887-D6820EC47721;28002;F818DF11-E124-47AF-8A28-E0748A3DC568;fr_FR;Porc, poitrine, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;59FDD66C-CB65-4833-BB30-0B86926093DA;28003;3686DD37-8F71-4B34-BD41-F3EB380F017D;fr_FR;Porc, longe, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;537B5B50-BA5C-4F26-88FC-BE3B35A4D805;28004;395EF060-6B0B-4F24-AD6D-47A3D012643E;fr_FR;Porc, jarret, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;BADB843B-BAFA-4BE0-BC8D-4C54EB4AD5EE;28007;E5630EEF-C61C-4AC9-A7AE-CEDE5A1CE9DD;fr_FR;Porc, longe, cuite
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;4881A55B-EBE2-4E85-982A-4DA9832B4DCE;28010;F5B1ABAB-6848-423E-8C21-9B089C8FCDE3;fr_FR;Porc, épaule, cuite
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;D445E992-EFDC-44AA-BDE7-278EC00705F6;28100;CC7DCA16-1A5F-475E-B5B2-86BF9B19328C;fr_FR;Porc, côte, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;3C7093F3-17C2-44B4-BEB3-66435DA48B89;28101;CD51A211-FA40-4918-9CC3-7379E0CAB0BE;fr_FR;Porc, côte, grillée
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;415BA612-D65D-437A-84B8-B97C0F83A638;28102;44B853E3-6CE2-4C6A-B252-7217CCF93D69;fr_FR;Porc, rouelle de jambon, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;CC59B0F2-C163-44BB-A71E-119EE3CA5357;28103;44079791-408F-4905-8BB6-B4356C8377F8;fr_FR;Porc, rouelle de jambon, cuite
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;22076FC7-A2E3-4A2E-BE46-C2251EFC57F7;28104;F8A1E861-F11D-4078-992A-BFC243E8810A;fr_FR;Porc, carré, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;474586BB-0BE2-4AB9-A6DF-18944997EAB5;28105;CA720036-090E-4894-A4BA-7B52CCC01EB6;fr_FR;Porc, carré, cuit
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;E04B9855-036A-44E2-BD0B-8CC2136D7D46;28201;09414B0D-9CE4-4ECE-AA43-878AD0F43E9B;fr_FR;Porc, filet, maigre, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;0CC3277C-1025-4413-8140-51A88FF431A4;28202;7BA23FC3-EFC2-4991-8C6E-D02E68396EEA;fr_FR;Porc, filet, maigre, en rôti, cuit
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;A899D04F-6CB6-41A5-906F-626DAD989ECC;28203;EB0E6EF1-D64D-422E-93B8-02DC221AE3E6;fr_FR;Porc, filet mignon, cuit
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;6C51AB3B-7E4B-48F5-8E02-000148DF7DE0;28204;0C9520F7-B49E-4133-98A6-A079059ACE03;fr_FR;Porc, filet mignon, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;029B18C3-1739-4843-950F-45B8D377A25D;28300;403EA1F2-920B-44E5-B542-93918ECC6BE1;fr_FR;Porc, rôti, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;93824723-C7B9-46A5-BB69-B921BCC336E8;28301;81C83306-71A1-4886-B09D-F249F264115C;fr_FR;Porc, rôti, cuit
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;56415CB8-6683-4965-9B98-9C018382B4BA;28302;7D58B766-BD39-45B7-8768-C5A7A7BB58F0;fr_FR;Porc, échine, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;3894CD9C-D289-4FF0-ADFC-BDD88EAFAD07;28400;AB568EFB-0BAC-4A6D-A100-A3C88E0A8547;fr_FR;Porc, travers, cru
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;1FB72328-A3A0-456E-9559-9390E2EDDCDF;28401;7BE06881-D535-4E9F-8454-92064BB67B07;fr_FR;Porc, travers, braisé
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;0474202F-B916-4F4F-80E1-1E18B738709F;28451;D1FB92FC-6808-4A42-9B20-A778DC4C269F;fr_FR;Porc, échine, rôtie/cuite au four
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;543AA992-6F37-470C-8699-49009B235BA5;28460;4160C1DB-1E89-4F91-8086-180595831DB0;fr_FR;Porc, escalope de jambon, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;466EFC93-67AF-4BD6-9504-CA6BB3341975;28461;426B6F6E-2F83-455B-9E9C-008604A8843E;fr_FR;Porc, escalope de jambon, cuite
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;392EC9D5-9B8A-4730-9411-DADA572996D5;34000;6AE5F327-E90F-4539-A61B-0AB3AEAC1AAB;fr_FR;Lapin, viande braisée
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;3B585421-FFAC-4BB9-BF09-83659885C122;34001;EE071B40-CFFB-45F4-B484-2AC52474491E;fr_FR;Lapin, viande crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;8C1ABF07-3893-44BE-990C-2FB612D2CEBC;34002;A40BB8E1-1483-4E5E-86DC-5D84DC1BCB62;fr_FR;Lapin, viande cuite
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;DEA3D545-4173-4D65-9257-4E4CE16CC732;34003;0ABDD325-213E-484A-9707-689F2FD4AA37;fr_FR;Lapin de garenne, viande, crue
8EBA3A96-87EA-4FBF-864B-C0BAE077A277;9;Viandes;59CA46B1-45A8-44BE-B3F3-FC7CDF87BBB0;34004;B1857965-500C-40F8-989F-2050D3748FB9;fr_FR;Lapin de garenne, viande, cuite
4D05B15B-DCDD-4772-B5E9-24483FC9DDB3;10;Volailles;7B334550-2F9F-478C-9583-BA97E5FA615E;36000;986B5AA5-F234-4869-8AA9-5DA4881153B8;fr_FR;Poule, viande et peau, crue
4D05B15B-DCDD-4772-B5E9-24483FC9DDB3;10;Volailles;0C858460-BE51-42FC-8749-62202C1426CE;36001;E9EADD64-CABD-4A6F-8977-BA637648E473;fr_FR;Poule, viande ,crue
4D05B15B-DCDD-4772-B5E9-24483FC9DDB3;10;Volailles;21027DE3-A8C9-4116-8559-41C0E20EA21E;36002;3BBAE07F-860B-482A-BD1D-430436B67F10;fr_FR;Poulet, cuisse, viande et peau, cru
4D05B15B-DCDD-4772-B5E9-24483FC9DDB3;10;Volailles;2C5CAFBA-20DA-4712-873A-16F62A680874;36003;16311EC8-F7F5-47AF-8225-37B552093D4B;fr_FR;Poulet, viande, crue
4D05B15B-DCDD-4772-B5E9-24483FC9DDB3;10;Volailles;ADA99542-E17F-41BE-81BE-853D53DFA4D9;36004;93338F6D-97F9-4239-BFD8-D420A5715D09;fr_FR;Poulet, cuisse, viande et peau, rôtie/cuite au four
4D05B15B-DCDD-4772-B5E9-24483FC9DDB3;10;Volailles;95638CD1-8D85-43E0-B7E5-3C1FAA8F6D2D;36005;07E45DF6-416D-4812-8D2A-E2328EDDDC5C;fr_FR;Poulet, viande et peau, rôti/cuit au four
4D05B15B-DCDD-4772-B5E9-24483FC9DDB3;10;Volailles;CF9522F1-3C64-4F8C-8967-910BDCF13F38;36006;F9C05F0E-A2B6-4B70-8909-51B0D2890907;fr_FR;Poulet, cuisse, viande, rôti/cuit au four
4D05B15B-DCDD-4772-B5E9-24483FC9DDB3;10;Volailles;B4584753-4506-4137-999B-A695A490E492;36007;619E5680-B7EF-4456-817A-8A0A03543A63;fr_FR;Poulet (var. blanc), viande et peau, cru
4D05B15B-DCDD-4772-B5E9-24483FC9DDB3;10;Volailles;94CCB874-0305-492C-9AF4-15B0BFF93905;36008;4902F666-256E-499B-AA58-0B5A6EC80746;fr_FR;Poulet fermier, viande et peau, cru
4D05B15B-DCDD-4772-B5E9-24483FC9DDB3;10;Volailles;555A00A0-7448-4A18-88DF-49BAB1311E13;36014;A9649E65-526E-4782-90CE-8C6D082FEC51;fr_FR;Poule, cuisse, crue
4D05B15B-DCDD-4772-B5E9-24483FC9DDB3;10;Volailles;A7AC469F-8592-4419-9D0B-BB37D3490E43;36016;883C0EA3-2C93-42FE-946F-540B20155732;fr_FR;Poulet, viande et peau, cru
4D05B15B-DCDD-4772-B5E9-24483FC9DDB3;10;Volailles;5C185158-CB19-4ADC-99BC-C4A3C98049C2;36017;1EBE0880-C43D-40D8-BACB-CADDD495ADDC;fr_FR;Poulet, blanc, sans peau, cru
4D05B15B-DCDD-4772-B5E9-24483FC9DDB3;10;Volailles;1E02E47C-9A52-4D18-A601-484C0ACC756A;36018;0235C1F4-6A6E-4AB4-96CB-8A5C086213B7;fr_FR;Poulet, blanc, sans peau, cuit
4D05B15B-DCDD-4772-B5E9-24483FC9DDB3;10;Volailles;0669490E-BB84-4753-80E2-E1D0BBD04E9B;36019;69B7629A-FDC6-4805-9AAC-C12DF508884F;fr_FR;Poulet, haut de cuisse, viande, cru
4D05B15B-DCDD-4772-B5E9-24483FC9DDB3;10;Volailles;CAC367C8-22FD-4EAC-A4EE-BBCEB9AAAFB5;36020;7735D8DE-98BD-493D-99B1-0AD845E1B6E6;fr_FR;Poulet éviscéré sans abats, cru
